,State,Year,Quarter,District,Registered_users,Region
5198,Uttarakhand,2022,4,Chamoli,97308,Northern Region
5199,Uttarakhand,2022,4,Uttarkashi,78484,Northern Region
5200,West Bengal,2018,1,North Twenty Four Parganas,396980,Eastern Region
5201,West Bengal,2018,1,Kolkata,306503,Eastern Region
5202,West Bengal,2018,1,Murshidabad,187824,Eastern Region
5203,West Bengal,2018,1,Hooghly,148033,Eastern Region
5204,West Bengal,2018,1,South Twenty Four Parganas,142473,Eastern Region
5205,West Bengal,2018,1,Paschim Bardhaman,139310,Eastern Region
5206,West Bengal,2018,1,Howrah,136589,Eastern Region
5207,West Bengal,2018,1,Nadia,136396,Eastern Region
5208,West Bengal,2018,1,Purba Medinipur,131380,Eastern Region
5209,West Bengal,2018,1,Paschim Medinipur,127203,Eastern Region
5210,West Bengal,2018,2,North Twenty Four Parganas,572438,Eastern Region
5211,West Bengal,2018,2,Kolkata,431481,Eastern Region
5212,West Bengal,2018,2,Murshidabad,276931,Eastern Region
5213,West Bengal,2018,2,Hooghly,221090,Eastern Region
5214,West Bengal,2018,2,South Twenty Four Parganas,214056,Eastern Region
5215,West Bengal,2018,2,Nadia,209683,Eastern Region
5216,West Bengal,2018,2,Paschim Bardhaman,203750,Eastern Region
5217,West Bengal,2018,2,Howrah,198699,Eastern Region
5218,West Bengal,2018,2,Purba Medinipur,195830,Eastern Region
5219,West Bengal,2018,2,Paschim Medinipur,185542,Eastern Region
5220,West Bengal,2018,3,North Twenty Four Parganas,722572,Eastern Region
5221,West Bengal,2018,3,Kolkata,548600,Eastern Region
5222,West Bengal,2018,3,Murshidabad,335935,Eastern Region
5223,West Bengal,2018,3,South Twenty Four Parganas,284988,Eastern Region
5224,West Bengal,2018,3,Hooghly,280640,Eastern Region
5225,West Bengal,2018,3,Nadia,262694,Eastern Region
5226,West Bengal,2018,3,Howrah,255445,Eastern Region
5227,West Bengal,2018,3,Purba Medinipur,252759,Eastern Region
5228,West Bengal,2018,3,Paschim Bardhaman,251021,Eastern Region
5229,West Bengal,2018,3,Paschim Medinipur,238405,Eastern Region
5230,West Bengal,2018,4,North Twenty Four Parganas,946634,Eastern Region
5231,West Bengal,2018,4,Kolkata,721653,Eastern Region
5232,West Bengal,2018,4,Murshidabad,417114,Eastern Region
5233,West Bengal,2018,4,Hooghly,400360,Eastern Region
5234,West Bengal,2018,4,South Twenty Four Parganas,398349,Eastern Region
5235,West Bengal,2018,4,Howrah,339192,Eastern Region
5236,West Bengal,2018,4,Nadia,325690,Eastern Region
5237,West Bengal,2018,4,Purba Medinipur,323889,Eastern Region
5238,West Bengal,2018,4,Paschim Medinipur,304068,Eastern Region
5239,West Bengal,2018,4,Paschim Bardhaman,302594,Eastern Region
5240,West Bengal,2019,1,North Twenty Four Parganas,1130983,Eastern Region
5241,West Bengal,2019,1,Kolkata,868126,Eastern Region
5242,West Bengal,2019,1,South Twenty Four Parganas,487180,Eastern Region
5243,West Bengal,2019,1,Hooghly,480952,Eastern Region
5244,West Bengal,2019,1,Murshidabad,478812,Eastern Region
5245,West Bengal,2019,1,Howrah,410583,Eastern Region
5246,West Bengal,2019,1,Purba Medinipur,389583,Eastern Region
5247,West Bengal,2019,1,Nadia,385179,Eastern Region
5248,West Bengal,2019,1,Paschim Medinipur,361979,Eastern Region
5249,West Bengal,2019,1,Paschim Bardhaman,349928,Eastern Region
5250,West Bengal,2019,2,North Twenty Four Parganas,1312362,Eastern Region
5251,West Bengal,2019,2,Kolkata,1014406,Eastern Region
5252,West Bengal,2019,2,South Twenty Four Parganas,579599,Eastern Region
5253,West Bengal,2019,2,Hooghly,557946,Eastern Region
5254,West Bengal,2019,2,Murshidabad,548604,Eastern Region
5255,West Bengal,2019,2,Howrah,480813,Eastern Region
5256,West Bengal,2019,2,Purba Medinipur,448850,Eastern Region
5257,West Bengal,2019,2,Nadia,447979,Eastern Region
5258,West Bengal,2019,2,Paschim Medinipur,411877,Eastern Region
5259,West Bengal,2019,2,Paschim Bardhaman,395259,Eastern Region
5260,West Bengal,2019,3,North Twenty Four Parganas,1478650,Eastern Region
5261,West Bengal,2019,3,Kolkata,1138965,Eastern Region
5262,West Bengal,2019,3,South Twenty Four Parganas,659919,Eastern Region
5263,West Bengal,2019,3,Hooghly,624518,Eastern Region
5264,West Bengal,2019,3,Murshidabad,622422,Eastern Region
5265,West Bengal,2019,3,Howrah,540552,Eastern Region
5266,West Bengal,2019,3,Purba Medinipur,504142,Eastern Region
5267,West Bengal,2019,3,Nadia,502635,Eastern Region
5268,West Bengal,2019,3,Paschim Medinipur,455417,Eastern Region
5269,West Bengal,2019,3,Paschim Bardhaman,438438,Eastern Region
5270,West Bengal,2019,4,North Twenty Four Parganas,1638605,Eastern Region
5271,West Bengal,2019,4,Kolkata,1238698,Eastern Region
5272,West Bengal,2019,4,Murshidabad,750671,Eastern Region
5273,West Bengal,2019,4,South Twenty Four Parganas,741375,Eastern Region
5274,West Bengal,2019,4,Hooghly,694972,Eastern Region
5275,West Bengal,2019,4,Howrah,597553,Eastern Region
5276,West Bengal,2019,4,Purba Medinipur,573088,Eastern Region
5277,West Bengal,2019,4,Nadia,571859,Eastern Region
5278,West Bengal,2019,4,Paschim Medinipur,520047,Eastern Region
5279,West Bengal,2019,4,Paschim Bardhaman,492425,Eastern Region
5280,West Bengal,2020,1,North Twenty Four Parganas,1789973,Eastern Region
5281,West Bengal,2020,1,Kolkata,1336585,Eastern Region
5282,West Bengal,2020,1,Murshidabad,830132,Eastern Region
5283,West Bengal,2020,1,South Twenty Four Parganas,820857,Eastern Region
5284,West Bengal,2020,1,Hooghly,755631,Eastern Region
5285,West Bengal,2020,1,Howrah,654600,Eastern Region
5286,West Bengal,2020,1,Nadia,633794,Eastern Region
5287,West Bengal,2020,1,Purba Medinipur,632173,Eastern Region
5288,West Bengal,2020,1,Paschim Medinipur,572195,Eastern Region
5289,West Bengal,2020,1,Paschim Bardhaman,538224,Eastern Region
5290,West Bengal,2020,2,North Twenty Four Parganas,1966125,Eastern Region
5291,West Bengal,2020,2,Kolkata,1454772,Eastern Region
5292,West Bengal,2020,2,Murshidabad,922312,Eastern Region
5293,West Bengal,2020,2,South Twenty Four Parganas,919118,Eastern Region
5294,West Bengal,2020,2,Hooghly,833240,Eastern Region
5295,West Bengal,2020,2,Howrah,732829,Eastern Region
5296,West Bengal,2020,2,Nadia,701101,Eastern Region
5297,West Bengal,2020,2,Purba Medinipur,696243,Eastern Region
5298,West Bengal,2020,2,Paschim Medinipur,631931,Eastern Region
5299,West Bengal,2020,2,Purba Bardhaman,589508,Eastern Region
5300,West Bengal,2020,3,North Twenty Four Parganas,2143943,Eastern Region
5301,West Bengal,2020,3,Kolkata,1573291,Eastern Region
5302,West Bengal,2020,3,South Twenty Four Parganas,1023020,Eastern Region
5303,West Bengal,2020,3,Murshidabad,1005986,Eastern Region
5304,West Bengal,2020,3,Hooghly,906517,Eastern Region
5305,West Bengal,2020,3,Howrah,804627,Eastern Region
5306,West Bengal,2020,3,Nadia,768633,Eastern Region
5307,West Bengal,2020,3,Purba Medinipur,760873,Eastern Region
5308,West Bengal,2020,3,Paschim Medinipur,689466,Eastern Region
5309,West Bengal,2020,3,Purba Bardhaman,639938,Eastern Region
5310,West Bengal,2020,4,North Twenty Four Parganas,2321888,Eastern Region
5311,West Bengal,2020,4,Kolkata,1700474,Eastern Region
5312,West Bengal,2020,4,South Twenty Four Parganas,1118649,Eastern Region
5313,West Bengal,2020,4,Murshidabad,1085899,Eastern Region
5314,West Bengal,2020,4,Hooghly,977339,Eastern Region
5315,West Bengal,2020,4,Howrah,875172,Eastern Region
5316,West Bengal,2020,4,Nadia,832891,Eastern Region
5317,West Bengal,2020,4,Purba Medinipur,824961,Eastern Region
5318,West Bengal,2020,4,Paschim Medinipur,747114,Eastern Region
5319,West Bengal,2020,4,Paschim Bardhaman,688685,Eastern Region
5320,West Bengal,2021,1,North Twenty Four Parganas,2491076,Eastern Region
5321,West Bengal,2021,1,Kolkata,1823074,Eastern Region
5322,West Bengal,2021,1,South Twenty Four Parganas,1202229,Eastern Region
5323,West Bengal,2021,1,Murshidabad,1166975,Eastern Region
5324,West Bengal,2021,1,Hooghly,1046242,Eastern Region
5325,West Bengal,2021,1,Howrah,940133,Eastern Region
5326,West Bengal,2021,1,Nadia,893107,Eastern Region
5327,West Bengal,2021,1,Purba Medinipur,884605,Eastern Region
5328,West Bengal,2021,1,Paschim Medinipur,800530,Eastern Region
5329,West Bengal,2021,1,Paschim Bardhaman,738540,Eastern Region
5330,West Bengal,2021,2,North Twenty Four Parganas,2660664,Eastern Region
5331,West Bengal,2021,2,Kolkata,1944113,Eastern Region
5332,West Bengal,2021,2,South Twenty Four Parganas,1286588,Eastern Region
5333,West Bengal,2021,2,Murshidabad,1248602,Eastern Region
5334,West Bengal,2021,2,Hooghly,1117731,Eastern Region
5335,West Bengal,2021,2,Howrah,1004570,Eastern Region
5336,West Bengal,2021,2,Nadia,955428,Eastern Region
5337,West Bengal,2021,2,Purba Medinipur,946277,Eastern Region
5338,West Bengal,2021,2,Paschim Medinipur,856640,Eastern Region
5339,West Bengal,2021,2,Paschim Bardhaman,789026,Eastern Region
5340,West Bengal,2021,3,North Twenty Four Parganas,2852030,Eastern Region
5341,West Bengal,2021,3,Kolkata,2078360,Eastern Region
5342,West Bengal,2021,3,South Twenty Four Parganas,1383020,Eastern Region
5343,West Bengal,2021,3,Murshidabad,1342984,Eastern Region
5344,West Bengal,2021,3,Hooghly,1198858,Eastern Region
5345,West Bengal,2021,3,Howrah,1077467,Eastern Region
5346,West Bengal,2021,3,Nadia,1026795,Eastern Region
5347,West Bengal,2021,3,Purba Medinipur,1017925,Eastern Region
5348,West Bengal,2021,3,Paschim Medinipur,922218,Eastern Region
5349,West Bengal,2021,3,Purba Bardhaman,847622,Eastern Region
5350,West Bengal,2021,4,North Twenty Four Parganas,3043008,Eastern Region
5351,West Bengal,2021,4,Kolkata,2213659,Eastern Region
5352,West Bengal,2021,4,South Twenty Four Parganas,1477679,Eastern Region
5353,West Bengal,2021,4,Murshidabad,1435266,Eastern Region
5354,West Bengal,2021,4,Hooghly,1278850,Eastern Region
5355,West Bengal,2021,4,Howrah,1150144,Eastern Region
5356,West Bengal,2021,4,Nadia,1096767,Eastern Region
5357,West Bengal,2021,4,Purba Medinipur,1087362,Eastern Region
5358,West Bengal,2021,4,Paschim Medinipur,985745,Eastern Region
5359,West Bengal,2021,4,Purba Bardhaman,905950,Eastern Region
5360,West Bengal,2022,1,North Twenty Four Parganas,3224459,Eastern Region
5361,West Bengal,2022,1,Kolkata,2340343,Eastern Region
5362,West Bengal,2022,1,South Twenty Four Parganas,1569037,Eastern Region
5363,West Bengal,2022,1,Murshidabad,1524507,Eastern Region
5364,West Bengal,2022,1,Hooghly,1356282,Eastern Region
5365,West Bengal,2022,1,Howrah,1218931,Eastern Region
5366,West Bengal,2022,1,Nadia,1164783,Eastern Region
5367,West Bengal,2022,1,Purba Medinipur,1155279,Eastern Region
5368,West Bengal,2022,1,Paschim Medinipur,1048100,Eastern Region
5369,West Bengal,2022,1,Purba Bardhaman,962974,Eastern Region
5370,West Bengal,2022,2,North Twenty Four Parganas,3397791,Eastern Region
5371,West Bengal,2022,2,Kolkata,2461795,Eastern Region
5372,West Bengal,2022,2,South Twenty Four Parganas,1655743,Eastern Region
5373,West Bengal,2022,2,Murshidabad,1608797,Eastern Region
5374,West Bengal,2022,2,Hooghly,1429378,Eastern Region
5375,West Bengal,2022,2,Howrah,1285159,Eastern Region
5376,West Bengal,2022,2,Nadia,1229358,Eastern Region
5377,West Bengal,2022,2,Purba Medinipur,1219530,Eastern Region
5378,West Bengal,2022,2,Paschim Medinipur,1105840,Eastern Region
5379,West Bengal,2022,2,Purba Bardhaman,1016127,Eastern Region
5380,West Bengal,2022,3,North Twenty Four Parganas,3578500,Eastern Region
5381,West Bengal,2022,3,Kolkata,2588380,Eastern Region
5382,West Bengal,2022,3,South Twenty Four Parganas,1745822,Eastern Region
5383,West Bengal,2022,3,Murshidabad,1696729,Eastern Region
5384,West Bengal,2022,3,Hooghly,1506412,Eastern Region
5385,West Bengal,2022,3,Howrah,1354886,Eastern Region
5386,West Bengal,2022,3,Nadia,1296764,Eastern Region
5387,West Bengal,2022,3,Purba Medinipur,1286641,Eastern Region
5388,West Bengal,2022,3,Paschim Medinipur,1165076,Eastern Region
5389,West Bengal,2022,3,Purba Bardhaman,1070637,Eastern Region
5390,West Bengal,2022,4,North Twenty Four Parganas,3755017,Eastern Region
5391,West Bengal,2022,4,Kolkata,2716412,Eastern Region
5392,West Bengal,2022,4,South Twenty Four Parganas,1828512,Eastern Region
5393,West Bengal,2022,4,Murshidabad,1778470,Eastern Region
5394,West Bengal,2022,4,Hooghly,1579023,Eastern Region
5395,West Bengal,2022,4,Howrah,1422011,Eastern Region
5396,West Bengal,2022,4,Nadia,1359420,Eastern Region
5397,West Bengal,2022,4,Purba Medinipur,1346908,Eastern Region
5398,West Bengal,2022,4,Paschim Medinipur,1217113,Eastern Region
5399,West Bengal,2022,4,Purba Bardhaman,1119310,Eastern Region
5400,Andaman And Nicobar Islands,2018,1,South Andaman,5846,Southern Region
5401,Andaman And Nicobar Islands,2018,1,North and Middle Andaman,632,Southern Region
5402,Andaman And Nicobar Islands,2018,1,Nicobars,262,Southern Region
5403,Andaman And Nicobar Islands,2018,2,South Andaman,8143,Southern Region
5404,Andaman And Nicobar Islands,2018,2,North and Middle Andaman,911,Southern Region
5405,Andaman And Nicobar Islands,2018,2,Nicobars,351,Southern Region
5406,Andaman And Nicobar Islands,2018,3,South Andaman,10474,Southern Region
5407,Andaman And Nicobar Islands,2018,3,North and Middle Andaman,1208,Southern Region
5408,Andaman And Nicobar Islands,2018,3,Nicobars,467,Southern Region
5409,Andaman And Nicobar Islands,2018,4,South Andaman,13133,Southern Region
5410,Andaman And Nicobar Islands,2018,4,North and Middle Andaman,1553,Southern Region
5411,Andaman And Nicobar Islands,2018,4,Nicobars,536,Southern Region
5412,Andaman And Nicobar Islands,2019,1,South Andaman,15961,Southern Region
5413,Andaman And Nicobar Islands,2019,1,North and Middle Andaman,2013,Southern Region
5414,Andaman And Nicobar Islands,2019,1,Nicobars,622,Southern Region
5415,Andaman And Nicobar Islands,2019,2,South Andaman,18621,Southern Region
5416,Andaman And Nicobar Islands,2019,2,North and Middle Andaman,2417,Southern Region
5417,Andaman And Nicobar Islands,2019,2,Nicobars,693,Southern Region
5418,Andaman And Nicobar Islands,2019,3,South Andaman,20518,Southern Region
5419,Andaman And Nicobar Islands,2019,3,North and Middle Andaman,2662,Southern Region
5420,Andaman And Nicobar Islands,2019,3,Nicobars,751,Southern Region
5421,Andaman And Nicobar Islands,2019,4,South Andaman,22202,Southern Region
5422,Andaman And Nicobar Islands,2019,4,North and Middle Andaman,2955,Southern Region
5423,Andaman And Nicobar Islands,2019,4,Nicobars,803,Southern Region
5424,Andaman And Nicobar Islands,2020,1,South Andaman,24174,Southern Region
5425,Andaman And Nicobar Islands,2020,1,North and Middle Andaman,3315,Southern Region
5426,Andaman And Nicobar Islands,2020,1,Nicobars,879,Southern Region
5427,Andaman And Nicobar Islands,2020,2,South Andaman,27626,Southern Region
5428,Andaman And Nicobar Islands,2020,2,North and Middle Andaman,4100,Southern Region
5429,Andaman And Nicobar Islands,2020,2,Nicobars,984,Southern Region
5430,Andaman And Nicobar Islands,2020,3,South Andaman,34833,Southern Region
5431,Andaman And Nicobar Islands,2020,3,North and Middle Andaman,5355,Southern Region
5432,Andaman And Nicobar Islands,2020,3,Nicobars,1147,Southern Region
5433,Andaman And Nicobar Islands,2020,4,South Andaman,43908,Southern Region
5434,Andaman And Nicobar Islands,2020,4,North and Middle Andaman,7076,Southern Region
5435,Andaman And Nicobar Islands,2020,4,Nicobars,1412,Southern Region
5436,Andaman And Nicobar Islands,2021,1,South Andaman,48352,Southern Region
5437,Andaman And Nicobar Islands,2021,1,North and Middle Andaman,7833,Southern Region
5438,Andaman And Nicobar Islands,2021,1,Nicobars,1573,Southern Region
5439,Andaman And Nicobar Islands,2021,2,South Andaman,51903,Southern Region
5440,Andaman And Nicobar Islands,2021,2,North and Middle Andaman,8493,Southern Region
5441,Andaman And Nicobar Islands,2021,2,Nicobars,1699,Southern Region
5442,Andaman And Nicobar Islands,2021,3,South Andaman,55873,Southern Region
5443,Andaman And Nicobar Islands,2021,3,North and Middle Andaman,9263,Southern Region
5444,Andaman And Nicobar Islands,2021,3,Nicobars,1846,Southern Region
5445,Andaman And Nicobar Islands,2021,4,South Andaman,59807,Southern Region
5446,Andaman And Nicobar Islands,2021,4,North and Middle Andaman,10002,Southern Region
5447,Andaman And Nicobar Islands,2021,4,Nicobars,1971,Southern Region
5448,Andaman And Nicobar Islands,2022,1,South Andaman,63487,Southern Region
5449,Andaman And Nicobar Islands,2022,1,North and Middle Andaman,10720,Southern Region
5450,Andaman And Nicobar Islands,2022,1,Nicobars,2081,Southern Region
5451,Andaman And Nicobar Islands,2022,2,South Andaman,66959,Southern Region
5452,Andaman And Nicobar Islands,2022,2,North and Middle Andaman,11379,Southern Region
5453,Andaman And Nicobar Islands,2022,2,Nicobars,2192,Southern Region
5454,Andaman And Nicobar Islands,2022,3,South Andaman,70445,Southern Region
5455,Andaman And Nicobar Islands,2022,3,North and Middle Andaman,11897,Southern Region
5456,Andaman And Nicobar Islands,2022,3,Nicobars,2300,Southern Region
5457,Andaman And Nicobar Islands,2022,4,South Andaman,73692,Southern Region
5458,Andaman And Nicobar Islands,2022,4,North and Middle Andaman,12361,Southern Region
5459,Andaman And Nicobar Islands,2022,4,Nicobars,2389,Southern Region
5460,Dadra And Nagar Haveli And Daman And Diu,2018,1,Dadra and Nagar Haveli,32028,Western Region
5461,Dadra And Nagar Haveli And Daman And Diu,2018,1,Daman,18677,Western Region
5462,Dadra And Nagar Haveli And Daman And Diu,2018,1,Diu,2553,Western Region
5463,Dadra And Nagar Haveli And Daman And Diu,2018,2,Dadra and Nagar Haveli,43085,Western Region
5464,Dadra And Nagar Haveli And Daman And Diu,2018,2,Daman,25144,Western Region
5465,Dadra And Nagar Haveli And Daman And Diu,2018,2,Diu,3229,Western Region
5466,Dadra And Nagar Haveli And Daman And Diu,2018,3,Dadra and Nagar Haveli,55626,Western Region
5467,Dadra And Nagar Haveli And Daman And Diu,2018,3,Daman,32651,Western Region
5468,Dadra And Nagar Haveli And Daman And Diu,2018,3,Diu,3830,Western Region
5469,Dadra And Nagar Haveli And Daman And Diu,2018,4,Dadra and Nagar Haveli,69833,Western Region
5470,Dadra And Nagar Haveli And Daman And Diu,2018,4,Daman,42069,Western Region
5471,Dadra And Nagar Haveli And Daman And Diu,2018,4,Diu,4609,Western Region
5472,Dadra And Nagar Haveli And Daman And Diu,2019,1,Dadra and Nagar Haveli,83987,Western Region
5473,Dadra And Nagar Haveli And Daman And Diu,2019,1,Daman,51093,Western Region
5474,Dadra And Nagar Haveli And Daman And Diu,2019,1,Diu,5452,Western Region
5475,Dadra And Nagar Haveli And Daman And Diu,2019,2,Dadra and Nagar Haveli,94382,Western Region
5476,Dadra And Nagar Haveli And Daman And Diu,2019,2,Daman,58005,Western Region
5477,Dadra And Nagar Haveli And Daman And Diu,2019,2,Diu,6193,Western Region
5478,Dadra And Nagar Haveli And Daman And Diu,2019,3,Dadra and Nagar Haveli,105329,Western Region
5479,Dadra And Nagar Haveli And Daman And Diu,2019,3,Daman,64854,Western Region
5480,Dadra And Nagar Haveli And Daman And Diu,2019,3,Diu,6746,Western Region
5481,Dadra And Nagar Haveli And Daman And Diu,2019,4,Dadra and Nagar Haveli,117805,Western Region
5482,Dadra And Nagar Haveli And Daman And Diu,2019,4,Daman,72470,Western Region
5483,Dadra And Nagar Haveli And Daman And Diu,2019,4,Diu,7323,Western Region
5484,Dadra And Nagar Haveli And Daman And Diu,2020,1,Dadra and Nagar Haveli,130255,Western Region
5485,Dadra And Nagar Haveli And Daman And Diu,2020,1,Daman,80329,Western Region
5486,Dadra And Nagar Haveli And Daman And Diu,2020,1,Diu,7912,Western Region
5487,Dadra And Nagar Haveli And Daman And Diu,2020,2,Dadra and Nagar Haveli,146003,Western Region
5488,Dadra And Nagar Haveli And Daman And Diu,2020,2,Daman,90016,Western Region
5489,Dadra And Nagar Haveli And Daman And Diu,2020,2,Diu,8795,Western Region
5490,Dadra And Nagar Haveli And Daman And Diu,2020,3,Dadra and Nagar Haveli,160183,Western Region
5491,Dadra And Nagar Haveli And Daman And Diu,2020,3,Daman,98108,Western Region
5492,Dadra And Nagar Haveli And Daman And Diu,2020,3,Diu,9655,Western Region
5493,Dadra And Nagar Haveli And Daman And Diu,2020,4,Dadra and Nagar Haveli,177432,Western Region
5494,Dadra And Nagar Haveli And Daman And Diu,2020,4,Daman,108511,Western Region
5495,Dadra And Nagar Haveli And Daman And Diu,2020,4,Diu,10550,Western Region
5496,Dadra And Nagar Haveli And Daman And Diu,2021,1,Dadra and Nagar Haveli,192262,Western Region
5497,Dadra And Nagar Haveli And Daman And Diu,2021,1,Daman,117728,Western Region
5498,Dadra And Nagar Haveli And Daman And Diu,2021,1,Diu,11406,Western Region
5499,Dadra And Nagar Haveli And Daman And Diu,2021,2,Dadra and Nagar Haveli,206516,Western Region
5500,Dadra And Nagar Haveli And Daman And Diu,2021,2,Daman,126258,Western Region
